title;name;publishedAtDate;stars;text;;;;;;;;;;;;;
Sembilan Beach;Romdhan Feriyadi;2019-08-15T09:50:34.765Z;4;Pantai pasir putih nan jernih masih...ada penginapan juga. Klo weekend pasti rame. Pemainan ada banana boat...klo buat liburan murah meriah kesini aja ??;;;;;;;;;;;;;
Sembilan Beach;della fitria juwita;2019-08-14T08:48:40.194Z;5;Luar biasa;;;;;;;;;;;;;
Sembilan Beach;Wahyudi Marsheila;2019-08-14T04:06:25.404Z;5;Toiletnya mahal 3000;;;;;;;;;;;;;
Sembilan Beach;Cicik Mustofa;2019-08-11T15:57:53.873Z;5;Indaaahh baangeettzz.. Air lautnya benniiiinggg;;;;;;;;;;;;;
Sembilan Beach;Har Yono;2019-08-09T03:54:54.421Z;5;Pantai lebih praktis enak dn sejuk;;;;;;;;;;;;;
Sembilan Beach;Santri Sugih;2019-08-05T01:47:26.967Z;5;Cantik dan indah;;;;;;;;;;;;;
Sembilan Beach;kholilur rohman putra adi rasa;2019-08-03T04:54:02.652Z;5;Bersih aman dan bagus bangettttttt;;;;;;;;;;;;;
Sembilan Beach;Ayu Gusty Fibriliyana;2019-07-30T08:34:59.536Z;3;Salah satu destinasi wisata terbaik di Sumenep meskipun agak panas di siang hari;;;;;;;;;;;;;
Sembilan Beach;Agos Supriono;2019-07-26T15:23:16.635Z;5;Naik prahunya dimana ke pantai sembilan;;;;;;;;;;;;;
Sembilan Beach;driex hendrik;2019-07-26T13:09:50.152Z;5;Bagus buat liburan bersama keluarga;;;;;;;;;;;;;
Sembilan Beach;rendy pranaditia;2019-07-19T07:34:04.053Z;5;Wisata snorkling plus bungalow; sayang ketika bulan juni dan juli ombak sedikit besar;;;;;;;;;;;;
Sembilan Beach;Zulfikar Renal;2019-07-18T08:41:06.754Z;5;Tempatnya bagus sekali;;;;;;;;;;;;;
Sembilan Beach;Nasrul Yani Yani;2019-07-17T15:55:23.864Z;5;Pantai sembilan memang oke baget pmandaganya; belum tercemar oleh sampah Plastik. Pemandangan Laut Luas yang biru cukup memanjakan Mata. Belum lagi disediakan wahana air yang melengkapi Ciri Khas. Beberapa toko juga menyediakan snack dan makanan sebagai penunjang. Perjalanan ke Pulai ini memakan waktu ñ30 menit dari pulau Madura. Cocok jika dijadikan tempat berlibur bersama kerabat ;;;;;;;;;;;;
Sembilan Beach;Kevin Pratama;2019-07-17T07:45:47.103Z;5;Pantai yang bersih dan Menarik ; atau bersama pacar plus selingkuhan juga bisa.. yg paling keren dari pantai sembilan itu pak kadesnya..; teman dekat ; dan Keluarga. Biaya untuk masing masing Opsi juga terjangkau ; kembali kepada gaya kebutuhan masing masing pengunjung.;;;;;;;;;
Sembilan Beach;jelajah sumenep;2019-07-16T15:45:02.181Z;5;Tempatnya asyik buat liburan keluarga;;;;;;;;;;;;;
Sembilan Beach;Ach Mawardi;2019-07-16T15:29:34.170Z;5;Wisata yang terletak di pulau gili genting;;;;;;;;;;;;;
Sembilan Beach;Alifah Herawati;2019-07-14T04:58:14.849Z;5;Pantai pasir putih;bersih;; masih bersih ;;; harga makanan wajar: nasi grg 10rb; mie grg 10 rb;;; musolla bersih;;; toilet ada bbrp & terawat
Sembilan Beach;Moel Yono;2019-07-13T00:23:24.917Z;5;Sejuk ;;alami;cocok buat keluarga dll......;;;;;;;;;;
Sembilan Beach;Syaiful Mustaqim;2019-07-12T10:11:58.250Z;5;Main bersama keluarga disini; pantai jg msh bersih..;;;;;;;;;;;;
Sembilan Beach;ubay mbladhuz;2019-07-09T13:58:23.980Z;5;akses cukup mudah di jangkau dengan rute penyebrangan reguler;;;;;;;;;;;;;
Sembilan Beach;Duky Ami;2019-07-09T12:13:13.685Z;5;Sangat menyenangkan dan memuaskan; harga terjangkau;;;;;;;;;;;;
Sembilan Beach;arif alam;2019-07-09T06:58:53.267Z;5;Pantai Sembilan itu Indah dg homestay yang sangat istimewa ; ada homestay yang sangat bagus dengan harga relatif murah;;;;;;;;;;;;
Sembilan Beach;farrel arif;2019-07-09T06:45:50.755Z;5;Pantai Sembilan itu keren; bagus;;;;;;;;;;;;
Sembilan Beach;Avievakhwan;2019-07-07T12:26:27.885Z;4;pantainya Indah;;;;;;;;;;;;;
Sembilan Beach;hanis ismawati;2019-07-07T08:52:39.869Z;5;Bagus;; tp sayang.. Mabuk laut ??;;;;;;;;;;;
Sembilan Beach;muhammad mundzir;2019-07-07T05:49:37.224Z;5;Serasa pantai sendiri; aman untuk anak kecil. Yang paling bikin dag dig dug adalah suasana saat menyebarng;;;;;;;;;;;;
Sembilan Beach;Prindra Sesa;2019-07-06T13:11:27.706Z;4;Pantai nya menarik nyaman bersih untuk mandi ombak tenang;;;;;;;;;;;;;
Sembilan Beach;Arif Firmansyah;2019-07-06T11:10:37.758Z;5;Spot Pantai Pasir Putih yang bagus untuk keluarga;;;;;;;;;;;;;
Sembilan Beach;KULTUM;2019-07-06T03:56:46.305Z;5;Pantai ini sangat indah dan menarik. Saya satu kali kesana. Tapi untuk sampai ke sana harus menyeberangi lautan dari pelabuhan Tanjung. Ikut perahu mesin dengan biaya 10.000 per orang;;;;;;;;;;;;;
Sembilan Beach;Aini Candiii;2019-07-03T07:17:57.715Z;5;"pantai nya bersih, bagus, nyaman sekali,..tempat sampah nya kurang jadi bnyak wisatawan yang buang sampah di laut tempat olehı/ souvenir masi minim banget jadi susah kalu mau cari olehı/kenangıan dari pantai sembilan""";yg terletak di Pulau Gili;;;;;;;;;;;;
Sembilan Beach;Palentino Rasyid;2019-07-02T11:33:41.342Z;5;Pantai di daerah Madura;;penyeberangan dari pelabuhan Tanjung.mantap dechh.nyesel g' gteng;;;;;;;;;;;
Sembilan Beach;Overdosa;2019-07-02T09:35:44.353Z;5;Pantai keren dengam ombak yang tenang;;;;;;;;;;;;;
Sembilan Beach;m ramdan;2019-07-02T03:14:07.008Z;5;"Tempat yg sangat menarik untuk membebaskan diri dari hiruk pikuknya kota, menjanjikan sunrise dan sunset yg sangat indah, pantainya bersih dan airnya pun jernih. Untuk estimasi dana 30k (tidak bawa motor dan tidak menginap)."""; bersih;;;;;;;;;;;;
Sembilan Beach;Dina Anggraeni;2019-07-01T06:33:52.418Z;5;pantainya bagus;; fasilitas memadai;;;;;;;;;;;
Sembilan Beach;Ach Junaedi;2019-06-30T06:45:00.905Z;5;Pantai eksotis dengan keindahan laut biru; eksotis;;;;;;;;;;;;
Sembilan Beach;Mohammad Yasin;2019-06-29T11:28:17.584Z;5;Indah; bagus; dan bersih;;;;;;;;;;;
Sembilan Beach;Yahya M Aji;2019-06-29T10:07:28.773Z;5;Boljug;; murah; tp ati2 sama makelar2 nya ya;;;;;;;;;;
Sembilan Beach;Abd Wasik;2019-06-25T04:50:31.211Z;5;Alam semesta yg sungguh mengejutkan keindahnnya tampak dalam oantai sembilan sumenep madura; nyaman dan wajib anda coba.. Pantai sembilan Giligenting Sumenep;;;;;;;;;;;;
Sembilan Beach;Khairul Bakri;2019-06-25T04:42:20.058Z;5;Cantik; udah banyak perubahan sekarang;;;;;;;;;;;;
Sembilan Beach;Eko Cahyono;2019-06-24T14:03:15.224Z;5;Penataannya keren;;;;;;;;;;;;;
Sembilan Beach;Mujianto Fadillah;2019-06-23T10:11:02.974Z;5;Sangat Indah Sekali; bagus dan indah. Udaranya segar;;;;;;;;;;;;
Sembilan Beach;kustian tian;2019-06-23T02:58:16.509Z;5;Pantainya bersih;; benar benar jauh dari polusi. Hanya saja di siang hari terasa sangat panas karena sedikit pohon untuk berteduh.  Akses menuju lokasi menggunakan perahu kayu untuk menyeberang sekitar 60 menit. Juga tersedia penginapan untuk yg ingin bermalam menikmati pemandangan panti di malam hari.;;;;;;;;;;;
Sembilan Beach;Miftakhur Ridlo;2019-06-21T10:07:53.141Z;5;Pantai pasir putih dan air biru Tempatnya  bagus dan bersih sudah ada penginapan dan jet ski di penginapan yang bisa digunakan pengunjung jika sudah terlalu sore. Kekurangan dibelakang hotel ada pekuburan yg bisa membuat orang jurang nyaman.saran perbanyak tempat sampah agar sampah bisa tertampung;;;;;;;;;;;;;
Sembilan Beach;Ali Abror;2019-06-20T23:20:09.959Z;4;Pantai yang bagus dan lumayan bersih. Tempat sampah kurang banyak. Banyak pengunjung yang suka buang sampah di laut. Harga tiket 10k non weekend. Kalo rame mungkin naik. Tiket sudah termasuk sewa sampan dan berlaku satu kali. Kalo mau pulang sore sebaiknya cari info jam berangkat kapal terakhir. Keberangkatan kapal terakhir tergantung surut pasangnya air laut. Makin cepet surut semakin sedikit kapal yang tersedia bahkan bisa tidak ada. Sebaiknya tanya operator kapal.; bersih air jernih;;;;;;;;;;;;
Sembilan Beach;A.P Channel;2019-06-18T02:18:37.902Z;5;Bagus;; kamar mandi bersih top deh pokok nya;;;;;;;;;;;
Sembilan Beach;Salman Al Farisi;2019-06-16T14:01:50.777Z;3;Kekayaan indahnya gugusan pantai yang harus pemerintahan sumenep rawat dan kembangkan sebagai bentuk menjaga ciptaan allah swt yang diberikan dan membanggakan.;;;;;;;;;;;;;
Sembilan Beach;KSDS Channel;2019-06-16T06:51:43.490Z;4;??keren sih kalo di lihat dari pemandangan dan hal hal lain yg di sediakan oleh pengelola. tapi sayangnya kita di batasi untuk berenang tidak boleh jauh jauh.  untuk tempat ganti pakaian sudah ok nih gan. jadi gk seperti pantai lain di sini hanpir sudah lengkap. tapi untuk jasa naik motorboat nya tidak di sediakan info detail oleh pengelolanya. jadi kurang puas saya mainnya kalo ke pantai ada motorboat nganggur tapi gk tau harus bayar berapa dan kepada siapa harus menyewanya.;;;;;;;;;;;;;
Sembilan Beach;Rizka Islamiyah;2019-06-15T15:00:25.884Z;5;Recommended bangeeetsss;;;;;;;;;;;;;
Sembilan Beach;Nurul Kholifah;2019-06-15T10:32:37.032Z;5;Surganya Sumenep; sedap dipandang mata;;;;;;;;;;;;
Sembilan Beach;Reni Septiana;2019-06-15T07:12:42.175Z;4;Bening luar biasa;;;;;;;;;;;;;
Sembilan Beach;Rahman Ansory;2019-06-14T10:17:26.000Z;4;Fasilitas cukup lengkap baik sarana untuk santai sampai tempat menginap;;;;;;;;;;;;;
Sembilan Beach;bulan purnama;2019-06-14T08:23:33.998Z;3;Lumayan bagus;;;;;;;;;;;;;
Sembilan Beach;Sofie Najakha;2019-06-14T08:14:07.054Z;4;"Perjalanan nyebrang yg sangat luar biasa, tapi seru? Pantai yg sangat rekomendasi buat d kunjungi bareng keluarga? Murah tapi memuaskan""";;;;;;;;;;;;;
Sembilan Beach;Ahlan Wasahlan;2019-06-13T14:57:31.660Z;5;Bagus tempatnya;;;;;;;;;;;;;
Sembilan Beach;syaiful amri;2019-06-13T08:33:54.731Z;5;Patai yang bagus;  nyaman untuk wisata keluarga n anakı. Harga makanannya murah.. Pokoknya rekomended ya.. Thx pak kades atas pelayanannya..;;;;;;;;;;;;
Sembilan Beach;Muhammad Habibi abdillah;2019-06-13T07:42:10.818Z;5;Bersih pantainya n cottagenya.. Nyaman orgı nya;;;;;;;;;;;;;
Sembilan Beach;begundal yusuf (areka);2019-06-13T06:40:24.652Z;4;mantap buat wisata;;;;;;;;;;;;;
Sembilan Beach;Ramadan Abdullah;2019-06-13T03:44:26.814Z;4;Alhamdulillah sejenak bersantai ria; pantai yang indah dan mempesona;;;;;;;;;;;;
Sembilan Beach;KomariyAh Yasmin;2019-06-12T14:44:02.630Z;5;Kenangan yg tak terlupakan; mantap; pantai yng ditempuh sekitar 2 jam dari gili labak dg kendaraan kapal feri; pesan saya kalau mau kembali dari pantai sembilan jangan terlalu sore; ombaknya dahsyat; lebih baik menginap; kembali pagi hari itu sangat aman klau kembali sore hari sangat beresiko.;;;;;;;
Sembilan Beach;siti salicha;2019-06-12T03:08:41.073Z;5;Bagus;; mantul; recomanded;;;;;;;;;;
Sembilan Beach;albertus arif;2019-06-11T03:43:32.929Z;5;Pantainya bersih. Bagus. Menyenangkan.; untuk menuju ke pantai bisa mengunakan kapal harganya juga terjangkau. 10 rb / orang.;;;;;;;;;;;;
Sembilan Beach;Om Bess Penrem 082;2019-06-10T14:38:48.189Z;5;Ahamdulilah keturutan juga bisa ke Pantai Sembilan;;;;;;;;;;;;;
Sembilan Beach;Alexander max;2019-06-10T12:10:19.187Z;2;Numpang lewat doang gw..jadi 2 bintang; indah;;;;;;;;;;;;
Sembilan Beach;DUDI INDRAYATNO;2019-06-10T12:02:22.268Z;5;Bersih; padahal disitu adatnya kan kentel bgt dgn menutup aurat; sejuk; kuliner lengkap; murah meriah;;;;;;;;;
Sembilan Beach;Prita;2019-06-10T11:49:41.786Z;5;Sedih ada yg berpakaian tidak menutup aurat;4; harusnya bisa menghargai adat sekitar dgn berpakaian yg sopan..;;;;;;;;;;;
Sembilan Beach;Mohammad Rashin; S.Sos; MM;2019-06-10T09:21:35.790Z;;Saya tidak full bintang 5; karena belum ada nya pengelolaan sampah dan manajemen wisatanya;;;;;;;;;;
Sembilan Beach;Idam Gilli;2019-06-10T01:03:27.323Z;5;Bagus Mantep;;;;;;;;;;;;;
Sembilan Beach;Frank Lampard;2019-06-09T08:47:33.457Z;3;Seru tapi panas banget;pulau gili genting namanya;;;;;;;;;;;;
Sembilan Beach;Bj Utomo;2019-06-09T08:16:19.133Z;4;Surga tersembunyi di ujung timur pulau madura; pasir putih dan ada obyek buatan buat foto fotoan. Cotage juga ada;pantai pasir putih;bersih;ada resortnya;wajib dikunjungi kalau ke sumenep madura;;;;;;;;
Sembilan Beach;E Sugeng Riyadi;2019-06-08T11:42:09.281Z;4;Menurutku tempatnya enak; walaupun terlalu dekat dengan pelabuhan; walau ukurannya kecil sekitar 3x3 meter. Cuma kejelekannya; saat turun dari kapal mau menyeberang jembatan kearah pantai dimintain karcis terus saat sampai ujung jembatan saat sampai di pantai dimintain karcis.;;;;;;;;;;
Sembilan Beach;Abdullah Azzam;2019-06-07T14:46:51.081Z;3;Tempatnya keren;;;;;;;;;;;;;
Sembilan Beach;dias alfarishi;2019-06-07T01:53:17.698Z;5;Bersih harga makanan normal terjangkau;;;;;;;;;;;;;
Sembilan Beach;iwan widiatmoko;2019-06-07T00:36:27.351Z;5;Destinasi yg bagus...cocok untuk honimun;;;;;;;;;;;;;
Sembilan Beach;Cucu Khotimah;2019-06-06T22:48:49.355Z;5;Keren banget.. airnya jernih.. pasir putih dan bersih??;;;;;;;;;;;;;
Sembilan Beach;Project Aktif;2019-06-06T10:06:34.095Z;4;Cukup memuaskan;;;;;;;;;;;;;
Sembilan Beach;Gamal 212 Uya;2019-06-06T04:54:31.695Z;5;pemandangan view yang sangat indah; sangat cocok untuk ingin menikmati udara pantai;;;;;;;;;;;;
Sembilan Beach;Nugroho Haris;2019-06-05T07:16:00.506Z;5;Bagus dan bersih;;;;;;;;;;;;;
Sembilan Beach;Riss_ cooking and craft;2019-05-23T03:07:19.280Z;4;Senang..tempatnya bersih dan masih alami; asli bagus dan bersih pantainya;;;;;;;;;;;;
Sembilan Beach;Agus M;2019-05-21T15:23:40.098Z;5;Hidden paradise; airnya jernihh; suasana jadi terasa lebih indah karena kesana harus naik perahu kira2 30 menit; asli recomended untuk bulan madu karena ada kamar2 cottage :);;;;;;;;;;
Sembilan Beach;fildzah miftaqul dina;2019-05-14T04:42:56.858Z;5;Sukak sama penginapanya; ada tempat penginapan nya harga relatif terjangkau;;;;;;;;;;;;
Sembilan Beach;Aldino Wildan R;2019-05-12T21:30:10.240Z;4;Tempat yang indah;; pemandangan bagus dan keren; bisa untuk honeymoon; tapi klo mau berenang harus berhati-hati karena ada daerah pantai yang di huni oleh BabiLaut atau Landak Laut; dan di pantai nya masih belum ada peringatan dan juga untuk fasil kesehatan tidak sebaik di kota dekat dengan nya; saya refer usahakan bawa obat obat sendiri untuk. Berjaga - jaga hal yang tidak diinginkan terjadi.;;;;;;;
Sembilan Beach;Babeh Komar;2019-05-11T06:56:16.671Z;5;Pantai pasir putih yg indah..;;;;;;;;;;;;;
Sembilan Beach;Ida Sukamdi;2019-05-06T06:59:06.929Z;5;Sangat menyenangkan untuk liburan keluarga;;;;;;;;;;;;;
Sembilan Beach;Avino Rizal M;2019-05-05T14:58:19.756Z;5;Bagus n indah; snorkling enak;;;;;;;;;;;;
Sembilan Beach;Ardian Rahcman Prasetiyo;2019-05-04T13:01:13.576Z;5;Pantai bersih ; cuaca yang sangat panas. Jarang angin yang berhembus. Ketika mencoba menyelam untuk melihat dasar laut perairan dekat bibir pantai. Sungguh mengecewakan karena banyak sekali sampah. Terutama sampah plastik. Mohon untuk seluruh pengunjung bisa menjaga kebersihan. Pantai yang cocok untuk mendirikan kemah dan bermalam di pantai Sembilan;;;;;;;;;;;;
Sembilan Beach;Reyhan Cikal;2019-05-04T08:47:06.009Z;5;Pantai nya bagus;biasanya buat makan pagi atau foto foto. Spot snorkling ga ada;;;;;;;;;;;;
Sembilan Beach;Malvinas Namaku;2019-05-03T09:24:32.725Z;4;Stop point sebelum ke gili labak;;mending ke gili labak;;;;;;;;;;;
Sembilan Beach;Abdul Cholid;2019-05-02T05:12:46.021Z;5;Pantai sembilan yg cantik nan elok;;;;;;;;;;;;;
Sembilan Beach;Ienal ajach;2019-05-02T04:40:00.348Z;4;Sangat indah;;;;;;;;;;;;;
Sembilan Beach;Willy Ghozi;2019-05-01T01:03:08.855Z;3;Pengelolannya bagus. View nya kurang sesuai dengan gambaran saya; indah betul;;;;;;;;;;;;
Sembilan Beach;Hariyanto Official;2019-04-30T03:59:19.807Z;5;Keren; toilet;;;;;;;;;;;;
Sembilan Beach;aidil Kirsan;2019-04-29T13:04:52.613Z;4;Cuma airnya agak keruh.  Mungkin musim hujan.  Tapi lumayan bagus penginapan;;  gazebo; dll;;;;;;;;;;
Sembilan Beach;NOFAL CHANNEL;2019-04-28T14:52:50.360Z;4;Pemandangan yang indah tapi suasananya sangat terik panas;  meskipun begitu untuk view and semuax Ok...  Recommended;;;;;;;;;;;;
Sembilan Beach;Ken Zhu;2019-04-28T11:20:01.916Z;5;Ada banyak perbaikan yg harus di lakukan; teman dan rekan kerja. Pemandangan senjanya sangat indah;;;;;;;;;;;;
Sembilan Beach;veryx bashter;2019-04-28T01:52:46.067Z;1;Tempatnya asikk untuk keluarga. Pantainya putih bersih. Cocok untuk berlibur bersama keluarga; kalau mau kesini bawa cukup banyak air minum.;;;;;;;;;;;;
Sembilan Beach;Iqbal Ali Wafa;2019-04-27T10:08:15.921Z;5;Bagus; bersantai atau sekedar menghabiskan waktu luang.;;;;;;;;;;;;
Sembilan Beach;Fahrur Rosi;2019-04-27T06:26:23.006Z;5;Tempat yang asyik buat liburan;;;;;;;;;;;;;
Sembilan Beach;Caution Imel;2019-04-26T11:28:50.822Z;5;Keren abis; makanan;;;;;;;;;;;;
Sembilan Beach;Paramita Candra Devi;2019-04-23T06:32:38.720Z;5;Murmer semuanya?? mulai dr banana boat;;minuman; penginapan. tapi sayangnya belum ada olehı yang khas dari pantai sembilan.;;;;;;;;;;
Sembilan Beach;Iqbal Hilman;2019-04-21T11:46:14.592Z;5;Pantai bersih dan putih;;;;;;;;;;;;;
Sembilan Beach;Angga FiVaH;2019-04-20T11:06:24.212Z;5;Tempat yg indah;;;;;;;;;;;;;
Sembilan Beach;iFirdaus Albert Audrey _fir;2019-04-18T09:37:10.619Z;4;Pantainya asyik dan bagus tapi puaanaasse pooll... Msh kurang tumbuhan pepohonan hijau. Semoga kedepan bs lbh baik lagi ??;;;;;;;;;;;;;
Sembilan Beach;oldest;2019-04-18T03:20:45.996Z;5;"Pantai yang recommended untuk siapa pun yang pengen liburan.. Warganya ramah-ramah.. Murah meriah juga. Ada penginapannya juga.. Tapi kalau mau bawa tenda boleh juga. Fasilitas lengkap. Ada WC kamar mandi warung gazebo untuk istirahat dan tentunya penginapannya bagus juga nggak terlalu mahal.. Berkisar Angara 300 ribuan-1 juta rupiah..Aksesnya juga lumayan mudah.. Hanya saja kalau lebih dari jam 4 sore sampe malam ndak ada akses utk keluar pulau."""; fasilitas homestay ber-AC dan non-AC;;;;;;;;;;;;
Sembilan Beach;Rohmat Hajji;2019-04-16T22:19:52.874Z;5;Pantai bersih; gili labak madura juga menyimpan keindahan alam bawah laut; kamar mandi; toilet; musola; ada beberapa warung dg menu relatif sederhana. Yakni rujak; nasi campur lauk telor atau ayam;  rawon; bisa juga pesan ikan bakar. Sarana permainan di laut yakni banana boat dan snorkeling. Spot untuk fotoı mantap recomended.;;;;;
Sembilan Beach;Sidin Mustar;2019-04-16T20:36:09.933Z;5;Selain di pulau menjanganTNBB;;;;;;;;;;;;;
Sembilan Beach;Faruk Abdurrohim;2019-04-15T12:13:04.590Z;5;rekomended buat yg mw liburan;;;;;;;;;;;;;
Sembilan Beach;Tanti Nur;2019-04-14T00:53:31.678Z;5;Tempatnya bagus ... Semoga kebersihannya tetap terjaga ????; masih ada hiu tutul;;;;;;;;;;;;
Sembilan Beach;The True Messenger;2019-04-11T12:56:02.321Z;5;Tempatnya bagus dan masij asri; tenang;;;;;;;;;;;;
Sembilan Beach;Yaniec Aquarius;2019-04-11T08:12:31.183Z;5;Wisata pantai 9 yang berada di pulau gili genting tepatnya di desa bringsang kabupaten sumenep. Pantai  yuang luasnya hanya seberapa tapi cukup memberikan kesan dan kenangan yang manis. Para wisata lokal maupun luar kota cukup merasa puas. Suasana yang nyaman;; cocok buat liburan keluarga. Tempat ini paling ramai saat weekend apalagi tahun baru. Kita bisa menikmati kembang api dan berbagai macam hiburan tiap tahunnya. Para pelaku pantai 9 cukup ramah mulai dari pegawai; penjual makanan dan minuman bahkan kepala desa bringsang sangat membantu sekali sebagai pemandu wisata ini. Cukup sering datang ke pantai ini mulai dari di bukanya sampai terakhir saya kesana cukup ada perkembangan dari berbagai macam tempat...view yang menarik. Banyak sekali view yang cocok buat selfie.;;;;;;;;;;
Sembilan Beach;de as;2019-04-09T11:57:23.087Z;5;"1. Pasirnya putih 2. Pasir dan air bersih 3. Ada penginapannya juga (ber AC). Jumlahnya cukup banyak sekitar 10 penginapan (tarif blm tau). 4. Ada banana boat (biayanya 200rb) 5. Warung-warung yang menyediakan aneka makanan & minuman.  6. Air di kamar mandi umumnya melimpah. 7. Terdapat mushola. 8. Banyak disajikan berbagai spot menarik untuk berfoto. 9. Biaya masuk pantai 10rb/orang. 10. Banyak sekali gazebo2."""; maen ke sini tuh tanoa rencana banget. Awalnya iseng doang mau maen ke sumenep. Rejeki anak sholehah emang ga bakal kemana. Tau2 diajakin maen ke pantai keren ini. Lebih takjub lagi;;;;;;;;;;;;
Sembilan Beach;Riana Nilasari;2019-04-08T15:27:23.037Z;5;KETJEEEE WOY !!! Gilak; masih sepi; akses kesini mudah dan murah banget. Parkir mobil 20rebu. Tiket nyebrang 10k/orang. Nyampe pulau kaga ada pungli/htm. Langsung bebas mau poto2 kek; mau jungkie balik; salto; bebasssss.. Ada saung2 kaga perlu khawatir ditagihin sewa. Freeee!!! Cuma makanannya aja kurang. Kalo laper ada gerobak makanan jualan bakso; indomie; mie ayam; degan. Dan itu harganya murce gaess. Sekitar 10k ampe 15k doang. Biasanya kalo tenpat wisata ketje kek gini; pasti pendudukan setempat manfaatin bangetlah. Ini sama sekali ga. Aku malah ketagihan; pengen kesini mulu ??????;;;
Sembilan Beach;Agus Maryono;2019-04-04T04:29:05.603Z;5;Sangat bagus; krn penggunaan plastik masih cukup tinggi di kawasan ini;;;;;;;;;;;;
Sembilan Beach;Dewi Masyitoh;2019-04-03T14:54:42.891Z;5;Tempat yang cukup bagus. Sangat rapi sebagai tempat wisata.. fasilitas memadai. Sayang;bersih; cukup berbahaya untuk kesehatan lingkungan di masa mendatang. Seperti es degan yg harus di minum dengan sedotan; minuman2 siap saji lain juga masih menggunakan gelas plastik yg tdk reuseable.. semoga ke depan kita bisa sama2 jaga lingkungan pantai dan laut kita.;;;;;;;;;;
Sembilan Beach;Advent;2019-04-03T11:53:15.051Z;5;Bagus;;tempat santai yg cocok buat hiburan dan sebagainya;;;;;;;;;;;
Sembilan Beach;Adrian Pradipta;2019-04-03T07:44:45.974Z;5;Cocok buwat liburan bareng keluarga tersedia tempat penginapan;;;;;;;;;;;;;
